Id: a1, Group: adulti, Belt: nera, Peso: 93
Id: r11, Group: ragazzi, Belt: blu, Peso: 66
Id: r12, Group: ragazzi, Belt: arancione, Peso: 48
Id: r13, Group: ragazzi, Belt: blu, Peso: 50
Id: r14, Group: ragazzi, Belt: arancione, Peso: 61
Id: r15, Group: ragazzi, Belt: marrone, Peso: 50
Id: r16, Group: ragazzi, Belt: verde, Peso: 56
Id: r17, Group: ragazzi, Belt: gialla, Peso: 53
Id: r18, Group: ragazzi, Belt: verde, Peso: 57
Id: r19, Group: ragazzi, Belt: verde, Peso: 40
Id: r20, Group: ragazzi, Belt: verde, Peso: 61
Id: r21, Group: ragazzi, Belt: marrone, Peso: 48
Id: r22, Group: ragazzi, Belt: gialla, Peso: 52
Id: r23, Group: ragazzi, Belt: blu, Peso: 51
Id: r24, Group: ragazzi, Belt: blu, Peso: 56
Id: r25, Group: ragazzi, Belt: marrone, Peso: 54
Id: r26, Group: ragazzi, Belt: marrone, Peso: 70
Id: r27, Group: ragazzi, Belt: bianca, Peso: 58
Id: r28, Group: ragazzi, Belt: blu, Peso: 64
Id: r29, Group: ragazzi, Belt: gialla, Peso: 52
Id: r30, Group: ragazzi, Belt: bianca, Peso: 51
Id: r31, Group: ragazzi, Belt: bianca, Peso: 61
Id: r32, Group: ragazzi, Belt: arancione, Peso: 56
Id: r33, Group: ragazzi, Belt: nera, Peso: 46
Id: r34, Group: ragazzi, Belt: verde, Peso: 52
Id: b1, Group: bambini, Belt: arancione, Peso: 39
Id: b2, Group: bambini, Belt: bianca, Peso: 16
Id: b3, Group: bambini, Belt: blu, Peso: 18
Id: b4, Group: bambini, Belt: gialla, Peso: 33
Id: b5, Group: bambini, Belt: bianca, Peso: 20
Id: b6, Group: bambini, Belt: verde, Peso: 31
Id: b7, Group: bambini, Belt: arancione, Peso: 24
Id: b8, Group: bambini, Belt: blu, Peso: 25
Id: b9, Group: bambini, Belt: gialla, Peso: 12
Id: b10, Group: bambini, Belt: marrone, Peso: 15
Id: b11, Group: bambini, Belt: bianca, Peso: 37
Id: b12, Group: bambini, Belt: blu, Peso: 23
Id: b13, Group: bambini, Belt: blu, Peso: 18
Id: b14, Group: bambini, Belt: blu, Peso: 23
Id: b15, Group: bambini, Belt: gialla, Peso: 14
Id: b16, Group: bambini, Belt: bianca, Peso: 10
Id: b17, Group: bambini, Belt: bianca, Peso: 23
Id: b18, Group: bambini, Belt: verde, Peso: 27
Id: b19, Group: bambini, Belt: arancione, Peso: 24
Id: b20, Group: bambini, Belt: arancione, Peso: 19
Id: b21, Group: bambini, Belt: bianca, Peso: 34
Id: b22, Group: bambini, Belt: arancione, Peso: 16
Id: b23, Group: bambini, Belt: marrone, Peso: 22
Id: b24, Group: bambini, Belt: arancione, Peso: 26
Id: b25, Group: bambini, Belt: arancione, Peso: 34
Id: b26, Group: bambini, Belt: gialla, Peso: 26
Id: b27, Group: bambini, Belt: blu, Peso: 25
Id: b28, Group: bambini, Belt: blu, Peso: 17
Id: b29, Group: bambini, Belt: verde, Peso: 24
Id: b30, Group: bambini, Belt: nera, Peso: 20
Id: b31, Group: bambini, Belt: nera, Peso: 21
Id: b32, Group: bambini, Belt: blu, Peso: 31
Id: b33, Group: bambini, Belt: arancione, Peso: 30
Id: b34, Group: bambini, Belt: marrone, Peso: 39
Id: b35, Group: bambini, Belt: bianca, Peso: 17
Id: b36, Group: bambini, Belt: blu, Peso: 23
Id: b37, Group: bambini, Belt: gialla, Peso: 37
Id: b38, Group: bambini, Belt: verde, Peso: 26
Id: b39, Group: bambini, Belt: marrone, Peso: 11
Id: b40, Group: bambini, Belt: nera, Peso: 28
